,model_name,arch_dims,arch_interconnections,dfg_name,test_mode,mapping_is_valid,routing_penalty,unsuccessful_reason,mapping_time,mean_visited_rate,mean_num_visited_nodes,mean_mean_expanded_nodes,mean_max_tree_depths,num_simulations,used_PEs,num_backtrackings
268,mapzero,"(8, 8)",ONE_HOP,fir2,ZERO_SHOT,False,-7.48,At least one node was not mapped.,49.8450231552124,0.2868575420892604,173.46428571428572,7.034992940739172,11.689655172413794,200,64,40
269,mapzero,"(8, 8)",ONE_HOP,gesummv,ZERO_SHOT,False,-7.619999999999999,Invalid Routing.,35.85503935813904,0.0780460669765914,53.54545454545455,14.230079069181055,11.5,200,52,154
270,mapzero,"(8, 8)",ONE_HOP,symm_unroll,ZERO_SHOT,False,-5.59,At least one node was not mapped.,32.32460331916809,0.3144450116529726,162.78947368421052,5.028951183771414,11.31578947368421,200,64,24
271,mapzero,"(8, 8)",ONE_HOP,V_20_E_21,ZERO_SHOT,False,-5.69,Invalid Routing.,32.24652647972107,0.1563422969897239,89.05,8.714586107755476,10.5,200,59,46
272,mapzero,"(8, 8)",ONE_HOP,V_11_E_11,ZERO_SHOT,False,-3.5700000000000003,Invalid Routing.,16.22618794441223,0.0493222646105212,9.363636363636363,25.766341991341992,6.0,200,45,41
273,mapzero,"(8, 8)",ONE_HOP,doitgen,ZERO_SHOT,False,-4.67,Invalid Routing.,24.947592973709103,0.1132125020942674,20.125,14.752188587324424,8.5,200,56,30
274,mapzero,"(8, 8)",ONE_HOP,V_28_E_31,ZERO_SHOT,False,-6.659999999999999,At least one node was not mapped.,30.928295612335205,0.3411330251710373,134.11111111111111,7.051978242927906,12.27777777777778,200,64,62
275,mapzero,"(8, 8)",ONE_HOP,trmm,ZERO_SHOT,False,-5.55,Invalid Routing.,28.773387670516968,0.1417184536501243,87.27777777777777,9.280330587666215,9.5,200,56,56
276,mapzero,"(8, 8)",ONE_HOP,V_7_E_7,ZERO_SHOT,False,-1.34,Invalid timing.,10.045783758163452,0.031004711208672,6.428571428571429,37.38949701092559,4.0,200,23,43
277,mapzero,"(8, 8)",ONE_HOP,V_23_E_27,ZERO_SHOT,False,-8.739999999999998,Invalid Routing.,38.35460829734802,0.2103016476592608,85.26086956521739,8.07238853395494,12.0,200,64,68
278,mapzero,"(8, 8)",ONE_HOP,V_21_E_22,ZERO_SHOT,False,-5.63,Invalid Routing.,35.91790437698364,0.2090102549717337,102.57142857142856,9.316381829331585,11.0,200,61,49
279,mapzero,"(8, 8)",ONE_HOP,cholesky_unroll,ZERO_SHOT,False,-2.7,Invalid Routing.,18.58202433586121,0.0571932821903412,9.833333333333334,25.76235627798128,6.5,200,52,13
280,mapzero,"(8, 8)",ONE_HOP,V_6_E_5,ZERO_SHOT,False,-1.32,Invalid timing.,8.889853715896606,0.0362820431480247,6.0,35.650925925925925,3.5,200,33,33
281,mapzero,"(8, 8)",ONE_HOP,balanced-arf,ZERO_SHOT,False,-8.42,At least one node was not mapped.,40.84404397010803,0.3504773489861917,164.25,5.859308390369969,12.375,200,64,42
282,mapzero,"(8, 8)",ONE_HOP,symm,ZERO_SHOT,False,-4.64,Invalid Routing.,24.642059087753296,0.0810576892669894,25.5625,17.32264757831077,8.5,200,56,45
283,mapzero,"(8, 8)",ONE_HOP,V_24_E_28,ZERO_SHOT,False,-9.62,Invalid Routing.,41.137635469436646,0.128217754169956,133.33333333333334,9.62930338432465,12.5,200,57,131
284,mapzero,"(8, 8)",ONE_HOP,mults1,ZERO_SHOT,False,-5.68,At least one node was not mapped.,33.88733696937561,0.3535546359116056,125.6,5.812485853007916,11.65,200,64,38
285,mapzero,"(8, 8)",ONE_HOP,V_18_E_19,ZERO_SHOT,False,-3.7,Invalid Routing.,30.23862171173096,0.0577059873785822,34.27777777777778,20.10520735567718,9.5,200,57,21
286,mapzero,"(8, 8)",ONE_HOP,atax,ZERO_SHOT,False,-2.67,Invalid Routing.,19.427340507507324,0.0659254267897657,15.538461538461538,23.13654131011485,7.0,200,52,13
287,mapzero,"(8, 8)",ONE_HOP,fir1,ZERO_SHOT,False,-5.5600000000000005,At least one node was not mapped.,43.77667140960693,0.3035826438963563,169.91666666666666,8.349373870192679,17.28,200,64,33
288,mapzero,"(8, 8)",ONE_HOP,V_29_E_32,ZERO_SHOT,False,-9.48,At least one node was not mapped.,34.79701256752014,0.3164475814877597,159.34782608695653,7.791157476370857,11.15,200,64,44
289,mapzero,"(8, 8)",ONE_HOP,gemm,ZERO_SHOT,False,-4.58,Invalid Routing.,23.41438460350037,0.1244548336408588,34.666666666666664,11.47115527065527,8.0,200,55,37
290,mapzero,"(8, 8)",ONE_HOP,cholesky,ZERO_SHOT,False,-1.34,Invalid timing.,9.038541316986084,0.0344475525664857,6.166666666666667,36.281481481481485,3.5,200,33,37
291,mapzero,"(8, 8)",ONE_HOP,V_17_E_17,ZERO_SHOT,False,-4.6,Invalid Routing.,27.49425721168518,0.143754571993736,69.52941176470588,9.323724320801269,9.0,200,58,44
292,mapzero,"(8, 8)",ONE_HOP,adi,ZERO_SHOT,False,-6.63,At least one node was not mapped.,33.6177613735199,0.3397217037554438,160.8181818181818,5.518937377893258,11.11111111111111,200,64,22
293,mapzero,"(8, 8)",ONE_HOP,V_26_E_29,ZERO_SHOT,False,-5.66,At least one node was not mapped.,29.29723596572876,0.3153598440114155,161.0952380952381,5.894263211872007,11.11111111111111,200,64,12
294,mapzero,"(8, 8)",ONE_HOP,syrk,ZERO_SHOT,False,-2.59,Invalid Routing.,20.296053409576416,0.0439381158277456,10.571428571428571,28.71848836823406,7.5,200,47,24
295,mapzero,"(8, 8)",ONE_HOP,syr2k_u,ZERO_SHOT,False,-6.71,At least one node was not mapped.,52.37166380882263,0.3179120120072241,169.0,7.822809428374522,14.214285714285714,200,64,28
296,mapzero,"(8, 8)",ONE_HOP,balanced-mults2,ZERO_SHOT,False,-8.68,At least one node was not mapped.,46.15353441238403,0.3007797987544035,177.06666666666666,6.984645139686184,15.615384615384617,200,64,80
297,mapzero,"(8, 8)",ONE_HOP,syrk_unroll,ZERO_SHOT,False,-11.43,Invalid Routing.,39.45195698738098,0.1856774489103717,154.25,7.70688220160554,11.083333333333334,200,63,99
298,mapzero,"(8, 8)",ONE_HOP,V_5_E_4,ZERO_SHOT,True,-0.2599999979138374,,0.0644536018371582,0.0193704600484261,8.0,51.5,5.0,200,19,0
299,mapzero,"(8, 8)",ONE_HOP,deriche,ZERO_SHOT,False,-7.759999999999999,At least one node was not mapped.,38.59665584564209,0.3757911337296686,159.0909090909091,4.9373117451062205,11.272727272727272,200,64,81
300,mapzero,"(8, 8)",ONE_HOP,V_12_E_12,ZERO_SHOT,False,-2.58,Invalid Routing.,16.847725868225098,0.0568070569574581,9.666666666666666,25.391590007215,6.5,200,51,15
301,mapzero,"(8, 8)",ONE_HOP,mvt_unroll,ZERO_SHOT,False,-12.57,At least one node was not mapped.,43.123162269592285,0.3037437771192479,164.2,5.94834645140969,11.4,200,64,80
302,mapzero,"(8, 8)",ONE_HOP,V_19_E_19,ZERO_SHOT,False,-6.55,Invalid Routing.,30.346505641937256,0.0888389730450286,30.0,14.292489853259326,10.0,200,54,99
303,mapzero,"(8, 8)",ONE_HOP,balanced-pre,ZERO_SHOT,False,-3.49,Invalid Routing.,16.586215257644653,0.0505458936946853,11.454545454545457,26.892902628772188,6.0,200,47,47
304,mapzero,"(8, 8)",ONE_HOP,doitgen_unroll,ZERO_SHOT,False,-6.51,At least one node was not mapped.,35.88753342628479,0.3274826082477866,158.42105263157896,4.9217828847463245,13.047619047619047,200,64,32
305,mapzero,"(8, 8)",ONE_HOP,horner_bs,ZERO_SHOT,False,-2.71,Invalid Routing.,26.77863430976868,0.0554118280091351,21.294117647058822,21.82353241086887,9.0,200,52,21
306,mapzero,"(8, 8)",ONE_HOP,gesummv_unroll,ZERO_SHOT,False,-5.61,At least one node was not mapped.,40.01591324806213,0.3366179647373311,152.0,5.981178911558803,14.19047619047619,200,64,52
307,mapzero,"(8, 8)",ONE_HOP,V_13_E_14,ZERO_SHOT,False,-3.64,Invalid Routing.,19.75632667541504,0.0837490284552122,16.923076923076923,19.993087384032453,7.0,200,55,21
308,mapzero,"(8, 8)",ONE_HOP,trmm_unroll,ZERO_SHOT,False,-5.7,At least one node was not mapped.,39.945196866989136,0.3437039820266341,144.14285714285714,5.785885971390525,12.043478260869565,200,64,37
309,mapzero,"(8, 8)",ONE_HOP,balanced-sum,ZERO_SHOT,True,-0.3599999994039535,,0.0723135471343994,0.0211132437619961,11.0,47.27272727272727,7.0,200,46,0
310,mapzero,"(8, 8)",ONE_HOP,V_22_E_25,ZERO_SHOT,False,-10.47,Invalid Routing.,35.094512701034546,0.153239824487733,114.1818181818182,8.057721701327592,11.5,200,59,125
311,mapzero,"(8, 8)",ONE_HOP,gemver,ZERO_SHOT,False,-7.68,Invalid Routing.,32.49618172645569,0.2088588010917116,76.0,8.036033790611631,11.0,200,59,67
312,mapzero,"(8, 8)",ONE_HOP,V_15_E_15,ZERO_SHOT,False,-3.65,Invalid Routing.,21.91229152679444,0.069911716059481,20.33333333333333,18.43203707535175,8.0,200,51,29
313,mapzero,"(8, 8)",ONE_HOP,V_27_E_27,ZERO_SHOT,False,-7.619999999999999,At least one node was not mapped.,40.06187677383423,0.3013392250978437,162.08,8.202857656717415,13.76,200,64,42
314,mapzero,"(8, 8)",ONE_HOP,bicg,ZERO_SHOT,False,-8.67,Invalid Routing.,36.60000920295715,0.1724632845987348,121.0,8.092667294956186,11.91304347826087,200,64,47
315,mapzero,"(8, 8)",ONE_HOP,mvt,ZERO_SHOT,False,-4.58,Invalid Routing.,19.592729330062863,0.0662528865863794,11.714285714285714,20.6624862225592,7.5,200,53,42
316,mapzero,"(8, 8)",ONE_HOP,V_10_E_9,ZERO_SHOT,True,-0.5200000051409006,,0.1009063720703125,0.0208643815201192,14.0,47.85714285714285,10.0,200,45,0
317,mapzero,"(8, 8)",ONE_HOP,k4n4op,ZERO_SHOT,False,-17.38,At least one node was not mapped.,76.22236204147339,0.2135015984663485,178.23076923076923,13.68558819046298,14.761904761904765,200,64,140
318,mapzero,"(8, 8)",ONE_HOP,balanced-mac2,ZERO_SHOT,False,-13.56,At least one node was not mapped.,52.13936495780945,0.3183016923207771,151.22222222222223,6.363841908990382,13.774193548387096,200,64,133
319,mapzero,"(8, 8)",ONE_HOP,dummies,ZERO_SHOT,False,-7.75,At least one node was not mapped.,41.3522629737854,0.3071985495029448,174.25925925925927,6.859423502147383,13.125,200,64,38
320,mapzero,"(8, 8)",ONE_HOP,syr2k,ZERO_SHOT,False,-11.73,Invalid Routing.,41.6664400100708,0.2212865162080982,157.26923076923077,7.664764092297696,12.923076923076923,200,63,108
321,smartmap,"(8, 8)",ONE_HOP,V_14_E_14,ZERO_SHOT,True,-0.1399999977648258,,8.592613458633423,0.1865902985937871,184.0,5.400698527564199,9.333333333333334,200,14,0
322,smartmap,"(8, 8)",ONE_HOP,V_8_E_9,ZERO_SHOT,True,-0.0899999979883432,,0.768749475479126,0.2170077896692669,185.0,4.622449880773647,8.0,200,8,0
323,smartmap,"(8, 8)",ONE_HOP,atax_unroll,ZERO_SHOT,False,-1.4700000000000002,Invalid Routing.,38.070173501968384,0.4209232336704864,163.33333333333334,3.23572931724552,7.125,200,44,1
324,smartmap,"(8, 8)",ONE_HOP,V_16_E_19,ZERO_SHOT,False,-1.25,Invalid timing.,25.553338527679443,0.3903581157773431,157.5625,3.7866621765038544,6.3125,200,22,2
325,smartmap,"(8, 8)",ONE_HOP,balanced-conv2,ZERO_SHOT,True,-0.2099999973177909,,16.612479209899902,0.2505673745324886,196.1818181818182,4.229369124891513,8.272727272727273,200,20,0
326,smartmap,"(8, 8)",ONE_HOP,V_30_E_32,ZERO_SHOT,False,-1.48,Invalid timing.,48.08222675323486,0.4650880714888951,160.66666666666666,2.981109607534188,7.433333333333334,200,46,1
327,smartmap,"(8, 8)",ONE_HOP,gemm_unroll,ZERO_SHOT,False,-1.4,Invalid timing.,43.12958979606629,0.395705373083881,166.2962962962963,3.5768546884889503,6.148148148148148,200,36,1
328,smartmap,"(8, 8)",ONE_HOP,V_25_E_37,ZERO_SHOT,False,-1.4700000000000002,Invalid Routing.,40.37317180633545,0.4546459519759259,162.3913043478261,3.1686611892969334,6.08,200,36,3
329,smartmap,"(8, 8)",ONE_HOP,conv3,ZERO_SHOT,False,-1.42,Invalid timing.,48.43619585037232,0.3385574187102141,170.13333333333333,3.5876887524371948,7.8,200,40,3
330,smartmap,"(8, 8)",ONE_HOP,V_9_E_10,ZERO_SHOT,True,-0.0999999977648258,,1.3381352424621582,0.1801637852593266,198.0,5.545454545454546,9.0,200,9,0
331,smartmap,"(8, 8)",ONE_HOP,fir2,ZERO_SHOT,False,-17.23,At least one node was not mapped.,39.34682774543762,0.4717540401738097,164.8,3.1608497484322755,6.833333333333333,200,24,2
332,smartmap,"(8, 8)",ONE_HOP,gesummv,ZERO_SHOT,True,-0.2499999973177909,,21.746583223342896,0.2291845934014021,196.78571428571428,4.5258263946640085,8.714285714285714,200,22,0
333,smartmap,"(8, 8)",ONE_HOP,symm_unroll,ZERO_SHOT,False,-2.48,At least one node was not mapped.,45.14383840560913,0.3612101430462743,178.67857142857142,3.630623081276579,6.642857142857143,200,45,2
334,smartmap,"(8, 8)",ONE_HOP,V_20_E_21,ZERO_SHOT,True,-0.2099999979883432,,20.81285405158997,0.4339241620766191,156.65,3.554763797489771,9.857142857142858,200,20,0
335,smartmap,"(8, 8)",ONE_HOP,V_11_E_11,ZERO_SHOT,True,-0.1099999977648258,,3.821699857711792,0.1938458615335798,173.33333333333334,5.212665486128679,9.666666666666666,200,11,0
336,smartmap,"(8, 8)",ONE_HOP,doitgen,ZERO_SHOT,True,-0.1699999979883432,,13.509297609329224,0.2145859227716161,185.6,4.796763358447697,7.555555555555555,200,16,0
337,smartmap,"(8, 8)",ONE_HOP,V_28_E_31,ZERO_SHOT,False,-1.4900000000000002,Invalid timing.,44.70832800865173,0.445832529960186,160.10714285714286,3.0762261215001314,7.535714285714286,200,46,4
338,smartmap,"(8, 8)",ONE_HOP,trmm,ZERO_SHOT,True,-0.1899999979883432,,16.457414388656616,0.2097579932333027,190.1818181818182,4.884167889456664,8.090909090909092,200,18,0
339,smartmap,"(8, 8)",ONE_HOP,V_7_E_7,ZERO_SHOT,True,-0.069999998435378,,0.6930530071258545,0.1797752808988764,64.0,5.546875,7.0,200,7,0
340,smartmap,"(8, 8)",ONE_HOP,V_23_E_27,ZERO_SHOT,False,-1.29,Invalid timing.,35.46423959732056,0.387523836708506,177.6086956521739,3.4644213187834354,7.3478260869565215,200,25,1
341,smartmap,"(8, 8)",ONE_HOP,V_21_E_22,ZERO_SHOT,True,-0.2199999977648258,,20.59101915359497,0.2465632180870485,190.30769230769232,4.245175057115356,8.923076923076923,200,21,0
342,smartmap,"(8, 8)",ONE_HOP,cholesky_unroll,ZERO_SHOT,True,-0.139999998435378,,10.857164859771729,0.2487657778311593,173.75,4.287197947599211,7.25,200,12,0
343,smartmap,"(8, 8)",ONE_HOP,V_6_E_5,ZERO_SHOT,True,-0.0599999988824129,,3.691883563995361,0.3171116101855744,172.33333333333334,3.19480056980057,5.0,200,6,0
344,smartmap,"(8, 8)",ONE_HOP,balanced-arf,ZERO_SHOT,False,-1.38,Invalid timing.,45.74302172660828,0.4277453653459416,170.5,3.309058584946222,7.678571428571429,200,36,4
345,smartmap,"(8, 8)",ONE_HOP,symm,ZERO_SHOT,False,-1.19,Invalid timing.,24.861267805099487,0.4057686817881952,170.9375,3.600709710851174,6.125,200,18,2
346,smartmap,"(8, 8)",ONE_HOP,V_24_E_28,ZERO_SHOT,False,-5.33,At least one node was not mapped.,33.246095418930054,0.4247778326149694,173.41666666666666,3.303512909510354,6.380952380952381,200,31,2
347,smartmap,"(8, 8)",ONE_HOP,mults1,ZERO_SHOT,False,-1.4500000000000002,Invalid Routing.,41.28607439994812,0.3948318529570979,173.84615384615384,3.5032427135229627,7.230769230769231,200,43,4
348,smartmap,"(8, 8)",ONE_HOP,V_18_E_19,ZERO_SHOT,False,-1.22,Invalid timing.,27.67410659790039,0.211764433493714,196.7,4.873820769569873,6.555555555555555,200,21,2
349,smartmap,"(8, 8)",ONE_HOP,atax,ZERO_SHOT,True,-0.1399999982118606,,9.781530380249023,0.1924412626914011,185.5,5.258245807997052,7.428571428571429,200,13,0
350,smartmap,"(8, 8)",ONE_HOP,fir1,ZERO_SHOT,True,-0.4299999973177911,,56.6041305065155,0.2834659869757637,198.5151515151515,3.8418906232778056,9.181818181818182,200,44,0
351,smartmap,"(8, 8)",ONE_HOP,V_29_E_32,ZERO_SHOT,False,-1.42,Invalid timing.,45.62510895729065,0.3582608480785509,172.75,3.58565753961149,7.0344827586206895,200,39,1
352,smartmap,"(8, 8)",ONE_HOP,gemm,ZERO_SHOT,True,-0.1599999977648258,,9.843714952468872,0.1883583578064686,191.66666666666663,5.37152170183565,7.857142857142857,200,15,0
353,smartmap,"(8, 8)",ONE_HOP,cholesky,ZERO_SHOT,True,-0.0599999986588954,,0.7037441730499268,0.2232142857142857,75.0,4.466666666666667,6.0,200,6,0
354,smartmap,"(8, 8)",ONE_HOP,V_17_E_17,ZERO_SHOT,True,-0.1699999975413084,,12.172698974609377,0.2916928716079274,187.41666666666663,3.9665733613781016,8.25,200,17,0
355,smartmap,"(8, 8)",ONE_HOP,adi,ZERO_SHOT,False,-11.57,At least one node was not mapped.,88.71448254585266,0.4226896790088409,168.9512195121951,3.3306564597756747,9.196078431372548,200,56,1
356,smartmap,"(8, 8)",ONE_HOP,V_26_E_29,ZERO_SHOT,False,-7.279999999999999,At least one node was not mapped.,31.42378520965576,0.4168166713789621,164.53846153846155,3.2197590490200434,6.35,200,25,4
357,smartmap,"(8, 8)",ONE_HOP,syrk,ZERO_SHOT,False,-1.16,Invalid timing.,21.382269620895386,0.199816325441322,183.1428571428572,5.083223216016393,5.857142857142857,200,15,3
358,smartmap,"(8, 8)",ONE_HOP,syr2k_u,ZERO_SHOT,False,-17.51,At least one node was not mapped.,77.23089027404785,0.4346156297284044,174.5681818181818,3.265891370252271,8.386363636363637,200,48,1
359,smartmap,"(8, 8)",ONE_HOP,balanced-mults2,ZERO_SHOT,False,-14.42,At least one node was not mapped.,51.35825109481812,0.4082163036892597,175.82758620689654,3.482787615544004,6.967741935483871,200,41,2
360,smartmap,"(8, 8)",ONE_HOP,syrk_unroll,ZERO_SHOT,False,-1.42,Invalid timing.,37.64321851730347,0.3986786079930752,164.375,3.441834150377101,6.833333333333333,200,38,1
361,smartmap,"(8, 8)",ONE_HOP,V_5_E_4,ZERO_SHOT,True,-0.0399999991059303,,0.0539193153381347,0.0916666666666666,11.0,10.818181818181818,5.0,200,5,0
362,smartmap,"(8, 8)",ONE_HOP,deriche,ZERO_SHOT,False,-18.520000000000003,At least one node was not mapped.,65.0748987197876,0.4615125923867101,164.22,3.2899644012094496,7.973684210526316,200,50,1
363,smartmap,"(8, 8)",ONE_HOP,V_12_E_12,ZERO_SHOT,True,-0.1199999979883432,,6.60406494140625,0.2108268741600979,200.2,4.765330706871733,8.8,200,12,0
364,smartmap,"(8, 8)",ONE_HOP,mvt_unroll,ZERO_SHOT,False,-1.46,Invalid Routing.,42.55268621444702,0.400965590425344,166.03703703703704,3.4840478273902047,7.555555555555555,200,43,3
365,smartmap,"(8, 8)",ONE_HOP,V_19_E_19,ZERO_SHOT,False,-1.2,Invalid timing.,29.044474840164185,0.4858988924352784,151.89473684210526,3.078758578530504,7.578947368421052,200,20,3
366,smartmap,"(8, 8)",ONE_HOP,balanced-pre,ZERO_SHOT,True,-0.109999998435378,,8.864119291305542,0.227188948332512,187.16666666666663,4.692971261416038,7.166666666666667,200,11,0
367,smartmap,"(8, 8)",ONE_HOP,doitgen_unroll,ZERO_SHOT,False,-1.39,Invalid timing.,44.39213705062866,0.4204528024573962,162.89285714285714,3.267855793797296,7.071428571428571,200,35,3
368,smartmap,"(8, 8)",ONE_HOP,horner_bs,ZERO_SHOT,True,-0.1599999977648258,,11.73213243484497,0.2004756269765937,189.5,5.013036879821079,7.25,200,17,0
369,smartmap,"(8, 8)",ONE_HOP,gesummv_unroll,ZERO_SHOT,False,-34.54,At least one node was not mapped.,65.8442873954773,0.4907701552377132,161.5,3.0896623802787007,7.918918918918919,200,50,2
370,smartmap,"(8, 8)",ONE_HOP,V_13_E_14,ZERO_SHOT,True,-0.1399999982118606,,11.04158091545105,0.2116969893048735,173.625,4.876311762721415,8.25,200,13,0
371,smartmap,"(8, 8)",ONE_HOP,trmm_unroll,ZERO_SHOT,False,-1.4900000000000002,Invalid timing.,53.75770592689514,0.4186558410710974,164.0909090909091,3.241655888295455,7.0,200,45,1
372,smartmap,"(8, 8)",ONE_HOP,balanced-sum,ZERO_SHOT,True,-0.0599999986588954,,0.0948939323425293,0.1118012422360248,18.0,8.88888888888889,7.0,200,7,0
373,smartmap,"(8, 8)",ONE_HOP,V_22_E_25,ZERO_SHOT,False,-1.31,Invalid timing.,34.715986251831055,0.2621906127245695,188.0,4.15937150441394,6.545454545454546,200,28,4
374,smartmap,"(8, 8)",ONE_HOP,gemver,ZERO_SHOT,False,-1.28,Invalid timing.,32.79336667060852,0.4019705097177271,172.33333333333334,3.5259567230080044,6.666666666666667,200,26,4
375,smartmap,"(8, 8)",ONE_HOP,V_15_E_15,ZERO_SHOT,True,-0.1499999977648258,,9.898024082183838,0.2070757481060758,193.1428571428572,4.89700226850094,9.142857142857142,200,15,0
376,smartmap,"(8, 8)",ONE_HOP,V_27_E_27,ZERO_SHOT,False,-1.34,Invalid timing.,42.70931077003479,0.3284336883322754,159.40740740740742,3.829302877235828,7.444444444444445,200,34,3
377,smartmap,"(8, 8)",ONE_HOP,bicg,ZERO_SHOT,False,-1.39,Invalid timing.,37.02741718292236,0.3986085357643597,162.2608695652174,3.423852093940354,7.956521739130435,200,36,5
378,smartmap,"(8, 8)",ONE_HOP,mvt,ZERO_SHOT,True,-0.1499999979883432,,9.667436838150024,0.4162044526239902,161.42857142857142,3.509397637529589,7.857142857142857,200,14,0
379,smartmap,"(8, 8)",ONE_HOP,V_10_E_9,ZERO_SHOT,True,-0.0899999979883432,,2.83106541633606,0.1938616922172021,152.66666666666666,5.247038616441601,8.5,200,10,0
380,smartmap,"(8, 8)",ONE_HOP,k4n4op,ZERO_SHOT,False,-27.65,At least one node was not mapped.,74.1385588645935,0.5077291848381426,157.0909090909091,2.915489668043724,8.642857142857142,200,60,1
381,smartmap,"(8, 8)",ONE_HOP,balanced-mac2,ZERO_SHOT,False,-15.42,At least one node was not mapped.,44.523871421813965,0.4224051807135045,175.27272727272728,3.2615405887523736,7.185185185185185,200,41,3
382,smartmap,"(8, 8)",ONE_HOP,dummies,ZERO_SHOT,False,-6.5,At least one node was not mapped.,83.14986109733582,0.4240724551760981,170.0,3.507247054258428,8.291666666666666,200,49,1
383,smartmap,"(8, 8)",ONE_HOP,syr2k,ZERO_SHOT,False,-4.35,At least one node was not mapped.,38.414371728897095,0.4210100481294037,161.33333333333334,3.6101195417546337,6.291666666666667,200,33,4
384,mapzero,"(8, 8)",MESH,V_14_E_14,ZERO_SHOT,False,-5.289999999999999,Invalid Routing.,19.05795669555664,0.0867960841179151,24.428571428571427,14.89230255648073,7.5,250,48,103
385,mapzero,"(8, 8)",MESH,V_8_E_9,ZERO_SHOT,False,-2.26,Invalid Routing.,10.268491983413696,0.0474787911019486,11.0,26.790337977296183,4.5,250,40,74
386,mapzero,"(8, 8)",MESH,atax_unroll,ZERO_SHOT,False,-13.28,At least one node was not mapped.,34.246925592422485,0.2958862509405402,149.66666666666666,5.765025463218444,12.217391304347826,250,64,134
387,mapzero,"(8, 8)",MESH,V_16_E_19,ZERO_SHOT,False,-6.33,Invalid Routing.,22.02883744239807,0.1198922970639616,26.5625,12.6609384223013,8.5,250,53,109
388,mapzero,"(8, 8)",MESH,balanced-conv2,ZERO_SHOT,False,-10.31,Invalid Routing.,28.05514669418335,0.1892189186029954,44.95,9.462280870737208,10.5,250,58,139
389,mapzero,"(8, 8)",MESH,V_30_E_32,ZERO_SHOT,False,-10.3,At least one node was not mapped.,31.00923752784729,0.2874638533451238,115.63636363636364,5.568766644501211,12.38095238095238,250,64,103
390,mapzero,"(8, 8)",MESH,gemm_unroll,ZERO_SHOT,False,-9.32,At least one node was not mapped.,29.21383047103882,0.3703530539230026,176.83333333333334,5.025980387434766,13.894736842105264,250,64,96
391,mapzero,"(8, 8)",MESH,V_25_E_37,ZERO_SHOT,False,-12.38,At least one node was not mapped.,37.22945594787598,0.3096862875033331,147.82608695652175,4.776451931611691,12.916666666666666,250,64,126
392,mapzero,"(8, 8)",MESH,conv3,ZERO_SHOT,False,-13.41,Invalid Routing.,48.93767189979553,0.247839834900491,157.14285714285714,8.261038009644212,15.1,250,64,190
393,mapzero,"(8, 8)",MESH,V_9_E_10,ZERO_SHOT,False,-3.29,Invalid Routing.,11.585483074188232,0.0511306484755389,9.666666666666666,24.375087054137623,5.0,250,51,35
394,mapzero,"(8, 8)",MESH,fir2,ZERO_SHOT,False,-6.31,At least one node was not mapped.,34.14959979057312,0.2944485718116128,120.92,6.744627842469622,14.904761904761903,250,64,35
395,mapzero,"(8, 8)",MESH,gesummv,ZERO_SHOT,False,-6.38,At least one node was not mapped.,28.090553045272827,0.3185353243982691,129.11111111111111,5.594722102948184,12.210526315789474,250,64,61
396,mapzero,"(8, 8)",MESH,symm_unroll,ZERO_SHOT,False,-9.32,At least one node was not mapped.,31.745353937149048,0.3313294563106622,159.69565217391303,5.547505546798604,15.0,250,64,96
397,mapzero,"(8, 8)",MESH,V_20_E_21,ZERO_SHOT,False,-10.330000000000002,Invalid Routing.,28.61812806129456,0.0779048780720464,41.5,14.687144259046146,10.5,250,54,282
398,mapzero,"(8, 8)",MESH,V_11_E_11,ZERO_SHOT,False,-5.24,Invalid Routing.,15.430537939071655,0.0457887346701946,12.090909090909092,25.471400821400824,6.0,250,52,95
399,mapzero,"(8, 8)",MESH,doitgen,ZERO_SHOT,False,-6.37,Invalid Routing.,23.598700761795044,0.0843688300687261,33.75,15.241203751250442,8.5,250,52,123
400,mapzero,"(8, 8)",MESH,V_28_E_31,ZERO_SHOT,False,-14.29,At least one node was not mapped.,36.93109178543091,0.3027810697091597,143.35,6.255707907138752,13.434782608695652,250,64,141
401,mapzero,"(8, 8)",MESH,trmm,ZERO_SHOT,False,-7.380000000000001,Invalid Routing.,26.943415641784668,0.1871008950903675,31.22222222222222,12.092199817796114,9.5,250,63,60
402,mapzero,"(8, 8)",MESH,V_7_E_7,ZERO_SHOT,False,-2.29,Invalid Routing.,9.00313949584961,0.0558794517745105,7.857142857142857,26.057341269841263,4.0,250,48,22
403,mapzero,"(8, 8)",MESH,V_23_E_27,ZERO_SHOT,False,-12.42,Invalid Routing.,35.8935387134552,0.3639551295209557,100.57894736842104,5.836038210314376,12.0,250,60,157
404,mapzero,"(8, 8)",MESH,V_21_E_22,ZERO_SHOT,False,-8.5,Invalid Routing.,30.78070974349976,0.14755541373093,43.285714285714285,12.504975764879283,11.0,250,59,111
405,mapzero,"(8, 8)",MESH,cholesky_unroll,ZERO_SHOT,False,-4.3,Invalid Routing.,17.18958568572998,0.0777726555647621,20.666666666666668,15.388709413191838,6.5,250,43,79
406,mapzero,"(8, 8)",MESH,V_6_E_5,ZERO_SHOT,False,-1.21,Invalid timing.,8.878427743911743,0.0391555704941054,9.833333333333334,28.27331349206349,3.5,250,31,71
407,mapzero,"(8, 8)",MESH,balanced-arf,ZERO_SHOT,False,-10.4,At least one node was not mapped.,42.464953660964966,0.2669800060198492,117.88888888888889,5.100767481799415,14.11111111111111,250,64,150
